title,artists,featured_artists,album_type,spotify_popularity,spotify_release_date,spotify_genres,genres,spotify_track_id,main_artist_id,is_hit,file_name,Audio_Error,Lyrics_Error,duration_sec,tempo_bpm,musical_key,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,final_sentiment,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,lyrical_density
Được yêu,The Wind,Ronboogz,single,25.0,2025-07-02,"vietnamese hip hop, v-pop",Rap/Hip-hop,2SbVXr4SIKfF7RtLuMUwSq,5mPRDRL2rclNaPJXOg56Jy,0.0,được yêu - the wind.mp3,OK,OK,180.97,86.13,G:maj,0.102483,1841.07,-3.3576,10.1549,-9.7405,10.9189,-2.9473,9.79,-2.7325,9.1044,-164.7258,98.4694,121.1487,38.3576,0.6869,27.5794,7.6676,19.2659,1.6287,19.5519,-6.6811,14.3855,-9.5509,16.5076,-1.8771,13.2099,-10.1037,11.4598,0.078903,3792.71,23.32,16.22,19.39,19.39,19.45,20.26,47.65,0.012992,1.69,4.58,0.9623,0.508,0.3736,0.4353,0.3054,0.3733,0.269,0.4166,0.4103,0.2643,0.2809,0.3038,0.4926,0.1308,0.0231,0.116,0.0603,-0.0206,0.0289,1.4884,negative,605.0,0.395,198.0,159.0,22.0,3.3431
Được Ăn Cả Ngã Về Không,Vũ Duy Khánh,Thanh Hưng,single,36.0,2025-08-23,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",Ballad,1rZdwxK0JnUUJRGnTeyF2r,7MsHVZKh1TeKgGqm65kZnY,1.0,được ăn cả ngã về không - vũ duy khánh.mp3,OK,OK,334.29,143.55,F:min,0.156606,1684.25,-2.0737,9.9835,-0.9648,9.001,-4.8074,8.2687,-6.6592,9.1411,-155.5702,108.2124,114.0358,31.3509,21.2384,18.2158,13.7481,16.0107,4.3368,12.9483,7.1788,10.2548,-7.2242,12.0062,0.0796,10.2688,-4.7505,9.1514,0.058063,3738.02,24.08,18.99,22.42,21.45,20.73,19.28,47.31,0.007775,1.0953,2.21,0.9606,0.3694,0.2128,0.1846,0.3273,0.255,0.4173,0.2263,0.3005,0.2519,0.1904,0.3345,0.2356,-0.215,0.2364,-0.0523,0.0664,0.0074,-0.0011,3.6196,negative,329.0,0.3374,123.0,99.0,18.0,0.9842
Đại Dương,Phan Mạnh Quỳnh,,album,29.0,2024-11-22,"v-pop, vietnam indie, vietnamese lo-fi","Ballad, Pop",31dapIHwmn6Uuj9om1PGxw,0aNyWetkjBvIdZvJY00yEa,0.0,đại dương - phan mạnh quỳnh.mp3,OK,OK,252.5,71.78,C:maj,0.136147,1575.03,-0.9753,9.2274,-4.5305,9.7483,-3.7316,8.1757,-4.5029,8.6496,-173.1742,127.706,120.3238,35.5244,9.2326,24.411,16.0641,14.6055,5.0958,12.124,8.6908,9.7245,0.3609,9.3286,0.0479,8.8561,-5.9007,10.1105,0.061518,3239.68,21.63,17.88,21.11,19.39,19.95,18.71,47.61,0.012189,1.0558,2.14,0.9416,0.4312,0.2393,0.2838,0.2479,0.3738,0.2513,0.2394,0.3963,0.2443,0.2942,0.2209,0.3672,0.21,0.1643,0.0676,0.1648,0.0192,0.0037,3.1311,negative,287.0,0.554,117.0,89.0,21.0,1.1366
Đại Dương,Pháp Kiều,,album,47.0,2025-11-12,"v-pop, vietnamese hip hop","Rap/Hip-hop, Pop",5osp8hYqK6oEjpzbChA54e,13c4ijEkXNvEFoxGxwp5Su,1.0,đại dương - pháp kiều.mp3,OK,OK,219.0,161.5,C:maj,0.230361,2466.83,8.4136,10.2225,-7.9955,10.3738,-6.3391,9.6715,-5.2151,9.4017,-64.1427,87.2042,81.6628,27.2737,7.8059,18.5923,23.7062,14.1897,9.1599,13.5877,2.7586,11.6064,3.5714,10.8059,-0.6488,10.6922,-10.0113,12.1587,0.091452,5554.81,24.88,17.27,20.15,19.22,19.51,19.7,47.01,0.020464,1.3461,3.9,0.9626,0.5046,0.3485,0.3082,0.2692,0.341,0.347,0.3239,0.4251,0.3849,0.4147,0.3388,0.4209,0.0967,0.1053,-0.0683,0.118,0.0041,0.0145,2.3047,negative,303.0,0.3399,110.0,76.0,20.0,1.3836
Đại Khải Hoàn,The Flob,,album,41.0,2025-12-04,"vietnam indie, v-pop","Pop, Indie",0NUx63DJ7ezTic6AxjIXsg,0u5ikKYYDO2XGyYjNGQRGf,0.0,đại khải hoàn - the flob.mp3,OK,OK,258.95,95.7,D#:min,0.234182,2716.4,8.1407,7.3703,0.1727,6.9814,7.5948,7.2343,-1.6187,7.4282,-9.8652,96.3157,74.8051,24.5712,-11.2767,14.4328,19.8885,11.566,6.01,9.164,14.7184,9.3062,2.4976,9.08,8.6479,7.7103,1.6427,7.6437,0.122708,5824.92,22.56,13.04,15.61,16.79,16.78,16.02,48.38,0.052886,1.2606,0.84,0.9638,0.4196,0.4851,0.4583,0.5996,0.4249,0.4677,0.4972,0.4755,0.529,0.4421,0.5329,0.4108,-0.0689,-0.0202,0.0337,-0.0487,-0.0005,0.0067,1.7969,negative,353.0,0.4703,105.0,131.0,19.0,1.3632
Đại Loại,Willistic,XOLITXO,single,12.0,2023-05-25,"vietnamese hip hop, v-pop, vietnam indie","Rap/Hip-hop, Pop",3sFScRLdvPWgyJFSNsnmZI,0XEYiIh3AzMl9lBaT3gNz7,0.0,đại loại - willistic.mp3,OK,OK,181.16,143.55,A:min,0.249436,2624.52,1.7386,12.5732,-7.4784,10.9445,3.2851,10.248,-2.0875,9.9273,-98.3102,79.6102,84.15,41.2427,30.0893,32.6265,16.9231,20.5302,10.6473,19.0685,-4.831,16.1932,0.6058,14.5224,0.5578,13.617,-10.4249,13.0665,0.095184,5847.74,22.15,15.12,17.67,17.26,17.23,17.95,46.6,0.028385,1.8773,4.65,0.9611,0.5431,0.4625,0.4342,0.3887,0.4587,0.3937,0.3974,0.4353,0.4178,0.4592,0.4232,0.4735,0.1203,0.003,-0.0686,0.1324,0.0158,-0.002,2.3647,neutral,562.0,0.5302,143.0,180.0,33.0,3.1022
Đại Lộ Mặt Trời,Chillies,,single,54.0,2024-01-04,"v-pop, vietnam indie, vietnamese hip hop","Rap/Hip-hop, Pop",0RRaMSF6sPNAvMTntUiv8m,2xvW7dgL1640K8exTcRMS4,1.0,đại lộ mặt trời - chillies.mp3,OK,OK,271.58,112.35,B:maj,0.195658,2441.33,5.4314,8.4035,-0.0054,6.97,1.2272,7.5811,-3.2731,6.8066,-53.0644,100.6445,78.499,22.8026,-10.1825,17.3143,31.5052,12.6719,8.8847,12.3586,8.0029,8.7746,0.259,7.9806,9.453,9.0594,-2.5477,7.7048,0.108308,5245.94,19.85,16.17,19.85,18.78,18.26,17.78,47.53,0.030754,1.1506,2.85,0.9703,0.3054,0.3554,0.2982,0.4657,0.3742,0.3124,0.5076,0.3545,0.3261,0.2789,0.382,0.5009,-0.0331,-0.1873,0.139,-0.0284,-0.009,0.0035,2.235,negative,435.0,0.3287,115.0,134.0,31.0,1.6017
Đại Minh Tinh,Văn Mai Hương,Hứa Kim Tuyền,single,40.0,2023-09-26,"v-pop, vietnam indie",Pop,3g0Dwgd36QRmPecFIoubg4,63SNH9m8M034lCGELVC1dm,0.0,đại minh tinh - văn mai hương.mp3,OK,OK,247.37,112.35,D:min,0.211794,1444.79,2.9009,11.8147,-5.6761,11.3134,1.9381,9.1167,-4.8027,9.8187,-133.6178,118.9683,131.571,35.7476,1.9596,25.3245,14.2219,20.8532,5.7355,15.0034,3.4675,13.624,0.4455,11.3465,0.3402,13.5846,-3.1129,11.1015,0.059277,2811.77,20.79,16.38,18.79,18.45,19.06,19.52,47.71,0.006077,1.1767,2.76,0.9512,0.3172,0.3209,0.4128,0.296,0.4369,0.4156,0.24,0.2734,0.2748,0.3977,0.2982,0.2356,0.0902,0.0963,-0.1455,0.0014,-0.0109,-0.0218,2.3959,negative,360.0,0.4056,120.0,88.0,26.0,1.4553
Đấng Nam Nhi,Thái Học,,single,20.0,2024-04-10,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi","Ballad, Pop",53hxvv217rgrnaWV4myMs6,6BnKArbWE6Il0AyLJdvUxy,0.0,đấng nam nhi - thái học.mp3,OK,OK,264.54,89.1,A#:min,0.131519,1747.5,0.6128,10.7255,-3.7233,9.835,-1.7288,9.9267,-3.3032,9.3026,-147.543,100.7263,118.452,32.3346,-5.4092,18.708,21.9938,16.5609,3.2292,13.2681,-1.1294,12.774,2.2003,11.0579,-3.0281,11.0589,-10.1419,11.2175,0.077426,3540.23,20.47,18.23,22.0,21.72,21.24,21.75,48.71,0.011379,1.1785,2.88,0.9703,0.2183,0.3474,0.2225,0.3407,0.172,0.2709,0.251,0.1985,0.4076,0.2567,0.44,0.2355,-0.2664,-0.1039,0.0628,-0.0936,0.0002,-0.0279,3.3536,negative,347.0,0.2997,75.0,125.0,23.0,1.3117
Đất Nước Trọn Niềm Vui,Tùng Dương,,album,14.0,2024-09-18,"v-pop, vinahouse",Pop,4ByxFU7TZ4schXQaGT56aM,4rBvN6UImNzcY5abMKdAuw,0.0,đất nước trọn niềm vui - tùng dương.mp3,OK,OK,294.78,136.0,G:maj,0.266508,2926.03,3.0266,8.2484,3.2497,8.6303,1.9928,6.8735,-1.6721,7.8556,-13.6882,87.0487,66.8016,20.1031,8.6449,16.1943,27.987,12.4489,3.3988,14.9748,10.432,9.0696,1.4074,9.8233,8.7593,8.1032,-2.6886,8.9505,0.129598,6277.29,18.26,15.23,19.37,17.95,17.71,17.33,47.95,0.041463,1.2478,5.1,0.9758,0.2815,0.2946,0.3981,0.2879,0.307,0.2623,0.3792,0.4322,0.3024,0.3529,0.2905,0.3523,0.1081,0.02,0.0645,-0.0321,-0.006,-0.013,2.2769,positive,316.0,0.3797,111.0,100.0,28.0,1.072
Đất Việt Tiếng Vọng Ngàn Đời,Nguyễn Phi Hùng,,album,10.0,2015-09-01,"v-pop, vietnamese bolero, vietnam indie","Ballad, Pop, Indie",78Q5G8MWi6c4Z4ytebhc7G,4jalOWaM2UhKpM2h71TsRP,0.0,đất việt tiếng vọng ngàn đời - nguyễn phi hùng.mp3,OK,OK,410.56,161.5,A#:min,0.22592,1902.31,0.5807,9.1967,-4.2649,10.0192,-0.5049,9.3884,-2.9416,8.1138,-71.8361,67.6358,108.9954,24.6029,-0.7825,19.6431,25.3395,14.7943,-0.4498,14.2422,9.8951,10.5631,-3.8764,11.9644,11.1541,9.5096,-9.2255,12.9489,0.084102,4050.77,15.72,15.48,20.15,20.55,19.44,18.59,51.03,0.009338,1.3139,3.2,0.972,0.2643,0.2459,0.2363,0.3232,0.2571,0.3866,0.1891,0.1973,0.2774,0.2745,0.4348,0.2277,-0.2139,0.089,-0.0722,-0.0321,0.0093,-0.0265,2.6542,positive,129.0,0.6822,61.0,34.0,7.0,0.3142
"Đất Và Lửa (feat. Long Nón Lá, Anh Tú & EVY)",RAP VIỆT,"Long Nón Lá, Anh Tú, EVY, Trung Lương",single,16.0,2023-06-18,"vietnamese hip hop, v-pop",Rap/Hip-hop,0beLgs8H20x4rV89fuyZxD,1cPpd989kghzlZqfpP4KwL,0.0,"đất và lửa (feat. long nón lá, anh tú & evy) - rap việt.mp3",OK,OK,204.01,117.45,D:min,0.163913,2650.13,3.4074,13.0506,-6.9629,12.3335,-7.8672,11.8712,-5.0431,13.1198,-142.005,148.9626,62.7865,33.5127,0.0208,28.6448,12.0604,21.4671,-8.0022,22.3914,-7.9299,16.6201,-0.2689,15.1694,-4.5814,15.651,-14.119,15.6889,0.107955,5635.52,20.77,16.22,19.07,18.55,19.07,19.93,45.84,0.023452,1.5803,3.44,0.9631,0.3871,0.3762,0.4289,0.3035,0.3101,0.3516,0.3412,0.3895,0.3564,0.473,0.3751,0.323,0.125,0.1159,-0.058,-0.0867,-0.0195,-0.0165,1.8698,positive,518.0,0.5695,167.0,171.0,37.0,2.5391
ĐẦU MÈO ĐUÔI CHUỘT,"EM XINH ""SAY HI""","Phương Ly, MAIQUINN, Tiên Tiên, Miu Lê",single,43.0,2025-08-25,v-pop,Pop,24Fq0EKQLfRrpVxIpFI08T,1I5CkmtLVWLUygTT3cLr5X,1.0,đầu mèo đuôi chuột - em xinh say hi.mp3,OK,OK,231.72,143.55,E:min,0.25479,2665.49,5.5678,10.8027,-6.585,8.8998,2.7608,8.8412,-0.8385,8.3338,-35.2864,79.6231,76.0003,28.7283,2.8328,26.9304,8.0394,19.636,2.8586,14.8832,1.8833,13.5097,-2.3225,13.3435,2.8785,12.9943,-3.5798,11.4235,0.107797,6096.02,20.21,15.4,17.74,17.62,18.47,17.69,48.14,0.028126,1.408,3.85,0.9684,0.3429,0.3126,0.3964,0.3877,0.5764,0.3736,0.3849,0.3549,0.319,0.3588,0.3426,0.4808,0.1263,-0.0338,0.023,0.0931,0.0245,-0.0252,2.0736,negative,471.0,0.4841,151.0,167.0,26.0,2.0326
"ĐẦU ĐỘI SỪNG (feat. Quân A.P, HURRYKNG & Hùng Huỳnh)","ANH TRAI ""SAY HI""","Quân A.P, HURRYKNG, Hùng Huỳnh",album,44.0,2024-08-06,"v-pop, vietnamese hip hop",Rap/Hip-hop,7pqx5vF7DzkVtEdsXQ9iua,4wZ6awunqaaVLl5j0WpDFu,1.0,"đầu đội sừng (feat. quân a.p, hurrykng & hùng huỳnh) - anh trai say hi.mp3",OK,OK,213.82,107.67,F:min,0.22763,2543.69,4.4489,10.1665,-2.6569,9.3319,0.3829,9.6115,-4.5767,9.4027,-66.2615,99.3837,82.8502,35.8809,4.4911,18.8496,14.8404,16.5982,5.2208,13.441,7.7029,14.306,2.9104,12.1444,1.5821,11.4237,-6.6639,11.073,0.107112,5586.08,22.47,15.63,18.97,18.83,18.44,17.98,48.36,0.030756,1.4064,3.69,0.9592,0.4405,0.3307,0.2943,0.3448,0.3182,0.4835,0.2967,0.3886,0.4051,0.3218,0.4127,0.3508,-0.1444,0.1679,-0.075,0.0299,0.0005,-0.0135,1.9604,neutral,503.0,0.3718,154.0,163.0,21.0,2.3524
Đầu Hàng,Hồ Ngọc Hà,,album,17.0,2020-08-21,"v-pop, vinahouse",Pop,11P6GyKIf2ApPeD08HwsmG,24Wn81dwdDeTCuB1BWGoVJ,0.0,đầu hàng - hồ ngọc hà.mp3,OK,OK,263.7,123.05,C:maj,0.181173,1882.37,4.0928,9.7537,-8.0911,8.8839,-0.2739,7.9922,-5.2924,8.9243,-129.6231,95.7623,104.6812,32.2536,25.9157,18.2429,29.7283,15.715,6.9691,10.444,10.6508,9.8662,-1.1247,9.7788,-0.1431,9.337,-8.0436,8.8283,0.064616,4270.0,20.64,17.54,21.29,19.8,19.7,18.6,49.35,0.009419,1.163,2.14,0.9591,0.4096,0.2812,0.3448,0.2675,0.3672,0.2939,0.2456,0.4226,0.2753,0.2626,0.1978,0.3097,0.2059,0.1727,0.0275,0.1388,0.0083,0.0128,3.3946,positive,259.0,0.2896,49.0,99.0,8.0,0.9822
Đầu Tư Cho Trái Tim,Quang Hùng MasterD,,single,43.0,2025-02-22,"v-pop, vinahouse, vietnamese hip hop","Rap/Hip-hop, Pop",03lqBJVdEg5oPZPhtNANFn,0slOzRzTQb1RBBVJbvRITP,1.0,đầu tư cho trái tim - quang hùng masterd.mp3,OK,OK,222.14,112.35,A:min,0.190188,1898.54,2.0319,13.9379,0.3544,13.5812,-4.6524,10.715,0.5136,10.5322,-117.8494,86.6672,106.1734,41.9485,-2.453,33.6672,17.542,22.878,-4.5308,18.325,8.3089,16.8347,1.5528,16.5717,0.6254,15.9895,0.5228,14.266,0.076013,3984.52,22.19,17.96,20.58,19.36,19.41,18.29,48.01,0.013179,1.7863,3.94,0.9772,0.4689,0.2999,0.352,0.3292,0.4475,0.3324,0.305,0.337,0.3031,0.4347,0.3307,0.4539,0.1391,0.0245,-0.0473,0.1192,-0.0025,0.0067,1.4317,negative,504.0,0.373,200.0,162.0,27.0,2.2688
Đầu anh toàn là em,Quân A.P,,single,28.0,2024-08-08,"v-pop, vietnamese lo-fi",Pop,3H5XRs1L5IFhjDhN9ZG1sx,2NRcG7E1j2sSi8vnUzCcpi,0.0,đầu anh toàn là em - quân a.p.mp3,OK,OK,172.8,123.05,G:min,0.303263,1629.63,-1.4336,12.9997,-5.9906,10.8751,-0.7167,10.7792,-3.6046,9.2767,-103.4842,106.4015,119.6432,44.2263,23.2888,27.5357,16.8129,23.6779,8.9636,17.2231,3.4157,12.8311,-2.9929,12.8021,2.4693,13.504,-8.4944,11.0564,0.049962,3577.32,23.12,16.59,20.34,18.2,17.55,18.69,45.77,0.010659,1.7102,3.63,0.9737,0.3896,0.303,0.3518,0.2746,0.3996,0.3899,0.2962,0.4188,0.3785,0.5558,0.4473,0.3266,0.0559,0.1487,-0.0324,-0.009,0.0334,-0.0084,2.1587,neutral,311.0,0.4309,99.0,91.0,21.0,1.7998
Đầu Đường Xó Chợ,Obito,"Shiki, Lăng LD",album,60.0,2023-10-10,"v-pop, vietnamese hip hop, vietnam indie",Rap/Hip-hop,2G5ujw3rrWcAXQqT8PVnrz,0ZbgKh0FgPYeFP38nVaEGp,1.0,"đầu đường xó chợ - obito - shiki, lăng ld.mp3",OK,OK,184.62,103.36,E:min,0.185193,1899.42,6.0855,11.7702,-5.5666,10.7027,2.4745,9.7224,-5.9345,9.0649,-127.9418,81.4366,117.9917,39.0777,15.429,34.9551,23.3414,29.2522,8.9221,26.0046,-2.1172,16.1619,-0.6765,13.6975,3.2125,12.9823,-7.8557,10.1466,0.064361,4027.28,22.1,15.59,18.71,18.21,18.45,18.94,48.54,0.010004,2.1038,5.13,0.9571,0.3612,0.3285,0.307,0.3674,0.5145,0.4751,0.5294,0.4763,0.381,0.3564,0.3579,0.4322,0.1403,-0.1304,0.0628,0.0844,0.015,-0.0226,1.6735,neutral,659.0,0.4841,194.0,214.0,38.0,3.5695
Đẩy Xe Bò,Phương Mỹ Chi,DTAP,album,39.0,2023-09-18,v-pop,Pop,513yY4zlOPYCAnqH614sl1,1BcjfrXV4Oe3fK0c8dnxFF,0.0,đẩy xe bò - phương mỹ chi - dtap.mp3,OK,OK,165.37,123.05,F#:maj,0.210613,2539.93,1.7918,12.0492,-4.9765,11.9247,0.3666,11.1358,-3.1563,12.1318,-89.2756,106.2805,82.3091,45.4019,2.8045,26.4466,1.5601,21.298,-0.658,15.2613,0.076,14.9403,-2.8974,13.2404,-5.9063,13.3427,-7.3638,12.7382,0.109076,5632.37,20.52,16.91,21.61,20.84,20.65,19.1,47.45,0.031687,1.587,2.93,0.9678,0.2,0.4094,0.2434,0.2915,0.1733,0.2393,0.3743,0.2558,0.3736,0.2386,0.3482,0.2096,-0.1903,-0.1557,-0.0035,-0.1022,0.0205,0.0238,2.0305,negative,214.0,0.4626,60.0,65.0,19.0,1.2941
ĐẬM SÂU,Lor,Ngắn,single,15.0,2022-10-07,"v-pop, vietnamese hip hop, vietnam indie","Pop, Indie, Rap/Hip-hop",0frxC5D0uIjToqh6OlVmro,2F7Jz1oc6c64rzPk6tnwV9,0.0,đậm sâu - lor.mp3,OK,OK,317.83,78.3,F:min,0.182232,1774.79,1.9358,11.8399,-9.1443,10.0439,-4.3884,9.9213,-5.2524,9.2797,-156.7326,124.1622,116.6135,41.8341,7.1265,21.707,20.3635,18.3878,2.0931,14.9736,-3.9836,12.1418,-3.8593,10.8117,-1.7968,9.7967,-15.1506,13.8242,0.092293,3448.73,20.97,18.09,22.57,21.67,21.09,23.6,49.41,0.023962,1.1454,2.6,0.961,0.4048,0.225,0.2029,0.368,0.2687,0.447,0.2175,0.297,0.2696,0.1797,0.2715,0.2228,-0.2548,0.253,-0.0255,0.0914,-0.0205,0.008,3.8955,negative,320.0,0.2437,126.0,71.0,17.0,1.0068
ĐẬM ĐÀ,Chị Đẹp Đạp Gió Rẽ Sóng,Tóc Tiên,album,36.0,2025-01-11,"v-pop, vietnam indie",Pop,3vQgNcDmf3dK1dAytxuqwS,4DNLpoezq6CHCbbp0JmmHa,1.0,đậm đà - chị đẹp đạp gió rẽ sóng.mp3,OK,OK,184.32,123.05,D:maj,0.215801,2338.44,5.5956,8.5684,-2.8282,8.8228,3.8721,8.1125,-0.2853,8.3932,-76.3591,86.7294,91.6601,36.7249,6.1272,27.1288,16.5312,16.5716,6.7082,14.5954,8.4879,12.9487,5.4932,11.3411,3.2272,10.6414,-0.957,10.1497,0.092931,5036.76,20.31,15.06,16.8,16.43,17.21,17.46,46.94,0.028146,1.6881,3.04,0.9672,0.4018,0.4297,0.5667,0.4169,0.4245,0.4114,0.3629,0.3945,0.4207,0.5357,0.3908,0.3499,0.0898,0.0533,-0.034,-0.0304,-0.0181,0.0061,1.6803,negative,418.0,0.3517,119.0,121.0,70.0,2.2678
Đậm Soul,NP.2,,single,17.0,2023-07-27,v-pop,Pop,1xSrdgG4XkwGQjrhyozmaE,0FqdaYWdo1r4esDdZ4wA8n,0.0,đậm soul - np.2.mp3,OK,OK,230.75,103.36,E:maj,0.199842,2364.7,2.205,10.0044,1.005,10.5125,-0.6044,10.6405,-4.434,9.7297,-146.9975,111.2658,93.3232,50.5676,23.5286,31.2375,11.865,19.9173,3.4408,16.9298,4.2614,14.5337,4.5368,13.2712,6.3492,12.3137,-1.3437,11.8084,0.093582,4927.02,21.63,18.03,19.73,21.34,18.54,17.46,47.68,0.027786,1.5447,3.61,0.9686,0.2667,0.3024,0.2668,0.4131,0.4999,0.3819,0.4509,0.3815,0.507,0.3493,0.2824,0.3921,0.0235,-0.2043,0.0156,0.1172,0.0062,0.0121,2.9388,positive,309.0,0.4725,91.0,106.0,20.0,1.3391
Đập Chậu Cướp Hoa,Hải Đăng Doo,Weeza,single,22.0,2022-01-27,v-pop,Pop,6nKm6nQpjtWhyIURjQ4GKq,0F1rSmrNT6sp3LYohgYKsT,0.0,đập chậu cướp hoa - hải đăng doo.mp3,OK,MISSING,140.8,129.2,G:min,0.193737,2017.58,3.7136,14.2843,-4.0847,13.0563,-1.9596,12.8026,-2.1784,11.6211,-173.1025,111.6406,94.0096,40.9542,13.2926,29.6181,8.0664,22.0551,3.3111,19.0703,-0.547,17.0098,-5.7609,16.0828,4.4235,14.3038,-9.8353,13.1789,0.077521,4213.75,22.87,17.38,20.52,20.09,20.64,19.56,48.36,0.016909,1.746,4.06,0.9752,0.3898,0.3851,0.528,0.4209,0.3114,0.2826,0.3757,0.4669,0.3638,0.4645,0.4458,0.3594,0.091,0.1721,0.0979,-0.1083,0.0289,-0.0025,1.807,positive,214.0,0.5748,76.0,77.0,9.0,1.5199
Đập Vỡ Tim Anh Cho Rồi,(S)TRONG,,single,7.0,2020-08-20,"v-pop, vietnam indie",Pop,1k5AfutWeGQUyoZ0tX596M,7571XEqHqL61NDiLtWXhS5,0.0,đập vỡ tim anh cho rồi - (s)trong.mp3,OK,OK,264.62,143.55,F#:min,0.308251,2593.75,7.4566,7.8353,1.3837,7.7446,7.5172,7.6538,2.1604,7.6911,-63.6369,105.6384,70.6607,50.3095,-2.3202,29.6823,17.559,21.116,8.6455,15.3725,14.2741,13.2218,3.9115,11.6658,9.3494,11.0083,2.6278,9.4576,0.100253,5563.78,22.33,15.77,17.67,15.51,15.66,15.53,46.96,0.044575,1.7212,3.84,0.9693,0.5107,0.6056,0.4474,0.4394,0.4353,0.395,0.4335,0.4691,0.6098,0.5537,0.4943,0.5358,0.0017,-0.1046,-0.0465,0.041,0.0159,-0.0151,2.5495,negative,273.0,0.3993,76.0,105.0,15.0,1.0317
Đắm (feat. Ricky Star),Xesi,Ricky Star,single,29.0,2021-07-08,"vietnamese hip hop, v-pop, vietnam indie","Rap/Hip-hop, Pop",7pyjX48CPTw2AOc40AnJrc,44ZNcW1ZSGB9oqX1ALnriH,0.0,đắm (feat. ricky star) - xesi.mp3,OK,OK,185.51,112.35,C#:min,0.289342,2074.84,7.2947,10.8929,1.2492,9.6964,8.3963,11.0013,3.5861,11.2672,-102.6582,111.3373,84.3421,35.773,13.2967,24.4592,35.4843,23.7836,5.4709,15.8673,8.2849,14.4391,6.9053,13.0725,2.7658,13.782,4.6816,12.4918,0.058492,4652.35,22.54,15.56,19.91,19.26,18.93,18.81,47.54,0.009741,1.6069,3.72,0.963,0.5131,0.5827,0.409,0.434,0.3446,0.2383,0.3001,0.292,0.3889,0.3625,0.4048,0.4956,0.0403,-0.2206,-0.0428,0.0149,0.0031,-0.0219,3.0262,positive,379.0,0.5013,137.0,135.0,4.0,2.043
Đắn Đo,Hồ Ngọc Hà,,single,7.0,2012-10-10,"v-pop, vinahouse",Pop,4UsbPBxDSEqc66aWJqJQJK,24Wn81dwdDeTCuB1BWGoVJ,0.0,đắn đo - hồ ngọc hà.mp3,OK,OK,230.4,136.0,D:min,0.208782,2035.3,5.1859,9.6752,-3.0598,7.2769,-0.3248,7.4831,-2.1983,7.5075,-91.0987,93.5033,101.8603,31.0383,16.3696,18.3068,17.6103,15.7513,2.0703,12.0585,14.8099,9.1799,0.1858,9.297,10.2492,9.3331,-5.777,8.3531,0.077664,4720.26,18.83,15.72,18.78,19.16,18.98,17.68,48.52,0.019425,1.1772,2.83,0.9721,0.3009,0.3908,0.4306,0.3857,0.3456,0.2723,0.2658,0.2959,0.338,0.3176,0.2727,0.2732,0.0536,-0.0169,-0.0415,0.0163,-0.0087,-0.0149,2.7583,negative,184.0,0.5543,67.0,64.0,11.0,0.7986
Đắng Lòng Thanh Niên,Only C,Lou Hoàng,single,18.0,2015-05-27,"v-pop, vietnamese hip hop, vinahouse","Rap/Hip-hop, Pop",5ZfQYX1au5IKfHNAcoGmC9,5GBXwBVQufRCmwI1bNRIUo,0.0,đắng lòng thanh niên - only c.mp3,OK,OK,214.54,92.29,D:maj,0.310491,2219.96,8.1298,10.1433,0.2472,8.0668,1.0738,7.9584,0.3921,7.6292,-37.3255,81.1872,91.5824,29.4106,10.9614,19.6423,19.0279,13.5249,1.4978,12.5641,13.7183,11.1065,5.9189,9.7842,6.132,9.3669,-5.1451,9.1849,0.071212,5023.2,19.4,15.32,18.61,16.99,17.05,16.35,48.63,0.022118,1.802,4.47,0.9777,0.4201,0.3696,0.469,0.3809,0.4219,0.3463,0.4106,0.486,0.39,0.4287,0.3689,0.4768,0.1331,0.011,0.0285,0.0,0.0037,-0.0006,2.4622,neutral,388.0,0.3273,142.0,111.0,18.0,1.8085
