track_id,file_name,title,artists,is_hit,spotify_popularity,artist_followers,spotify_release_date,spotify_genres,total_plays,spotify_streams,duration_sec,tempo_bpm,musical_key,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,sentiment,sentiment_score,sentiment_confidence
5xuaCJaNAqRLwV7OO5zPiF,3 1 0 7.mp3,3 1 0 7,w/n,1,61.0,1797397.0,2024-06-26,"v-pop, vietnamese lo-fi, vietnamese hip hop, vietnam indie",2600000.0,44057182.0,232.34,123.05,B:maj,0.170643,1833.39,-1.6785,12.1318,-14.0871,13.8031,-3.3576,11.9525,-11.3933,14.8645,-153.199,96.2765,111.5459,42.6677,-0.9657,30.8658,-2.9569,20.8017,-3.2566,18.9739,-9.3348,17.1375,-10.6353,16.3896,-5.6474,15.749,-8.3342,14.6086,0.072507,3635.89,22.67,18.85,22.3,21.25,20.07,20.97,47.07,0.00878,1.5032,3.38,0.9562,0.2061,0.3009,0.1862,0.2706,0.243,0.2211,0.4364,0.2065,0.2602,0.2012,0.3103,0.3758,-0.0892,-0.2424,0.0686,-0.0341,0.0049,-0.0054,3.2647,409.0,0.5134,126.0,99.0,24.0,neutral,0.0645,0.2655
6NR4TWqZKlLlri54o9yjsY,Vườn Hồng.mp3,Vườn Hồng,Văn Mai Hương,0,0.0,507583.0,2025-11-17,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",466000.0,348122.0,214.7,103.36,E:min,0.233801,2603.2,3.5242,13.1399,-12.3517,12.1235,-2.9077,10.5139,-4.3037,9.6508,-72.3221,105.8188,76.6377,35.4745,4.0836,40.9695,7.1507,21.357,-4.1043,19.4611,7.6883,20.8479,-5.5115,13.7981,-0.1599,15.4896,-1.408,13.4768,0.108145,5787.96,22.47,18.09,20.14,19.37,19.72,18.24,48.28,0.023677,1.4229,2.57,0.9585,0.3412,0.2374,0.3136,0.3055,0.4727,0.2944,0.2414,0.4018,0.3544,0.4596,0.3247,0.4692,0.2093,0.011,0.0408,0.1064,0.0011,-0.0191,1.8215,313.0,0.4409,78.0,115.0,17.0,neutral,-0.1045,0.1893
7D5hQQZXK33EpJdn1zdLch,missing you.mp3,missing you,phương ly,1,54.0,707642.0,2020-08-18,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",58400000.0,19313021.0,242.86,103.36,D:maj,0.118174,2101.32,-5.6749,14.274,-12.6621,12.0754,-4.1701,12.2315,-6.8061,11.5593,-189.3882,139.2922,84.756,36.1409,-0.4796,26.8748,15.7511,21.3796,8.4015,15.3072,0.3001,18.5044,0.2528,14.6596,-8.5277,15.8914,-4.9104,14.3313,0.082524,4481.69,23.92,19.27,22.11,20.68,20.51,20.8,47.86,0.022584,1.2346,2.19,0.9703,0.2172,0.3901,0.4012,0.2958,0.3441,0.2527,0.3773,0.3044,0.2828,0.3024,0.2585,0.2499,0.1327,-0.1498,-0.0004,-0.1005,0.0173,-0.0077,2.982,287.0,0.331,97.0,93.0,8.0,neutral,-0.0065,0.2377
3bfoYvHGDqoaZN9c2nlfUF,Viên Sỏi Thơ.mp3,Viên Sỏi Thơ,Jun Phạm,0,29.0,37958.0,2025-09-26,v-pop,134000.0,64349.0,172.72,184.57,G:maj,0.124387,2051.08,3.9049,10.5413,-2.9388,9.2889,-3.7865,9.274,-3.0287,8.5188,-145.0466,76.7559,94.7636,27.1129,16.9299,15.446,29.769,15.1459,6.9157,14.1312,8.0869,13.6189,-0.0921,10.0429,4.3093,9.8585,-5.6945,10.3122,0.07484,4664.56,24.26,18.44,21.98,20.95,19.84,19.45,48.13,0.010878,1.3297,3.86,0.9613,0.3172,0.2352,0.3517,0.2546,0.2372,0.2191,0.3593,0.456,0.3215,0.2877,0.2536,0.401,0.133,0.0593,0.1682,0.03,-0.0089,-0.026,3.0248,214.0,0.4159,83.0,55.0,11.0,positive,0.6535,0.502
5NvEFd9sbI9ChWUVAS8ZYB,Xin (buonhonmotchut) (feat. Goddy).mp3,Xin (buonhonmotchut) (feat. Goddy),Táo,0,19.0,450395.0,2025-05-11,"vietnamese hip hop, vietnamese lo-fi, vietnam indie, v-pop",1000.0,24642.0,193.04,92.29,D:min,0.233441,1081.33,1.8506,11.4809,-0.2571,9.5235,3.7387,9.5456,-4.6961,9.2419,-138.4856,70.2827,162.7951,36.256,-9.1229,20.9344,14.7435,23.7692,5.7572,15.1498,1.4869,14.8389,0.9466,13.7615,1.6415,11.2534,-2.9358,11.634,0.042509,1974.34,22.02,17.9,21.26,20.86,20.72,21.46,47.22,0.001934,1.3863,3.35,0.9638,0.4337,0.3686,0.5474,0.3679,0.2817,0.2916,0.2689,0.3899,0.3163,0.4795,0.4163,0.3283,0.0686,0.1651,0.0018,-0.0654,0.0096,0.0206,4.0961,415.0,0.4265,121.0,132.0,15.0,neutral,-0.1321,0.2862
7o3USPnppZ8FYnH3NpPblz,THỨC.mp3,THỨC,ANH TRAI SAY HI,0,0.0,0.0,2025-11-18,"v-pop, vietnamese hip hop",396000.0,567465.0,323.38,136.0,C#:maj,0.16385,1980.31,4.9547,12.1761,-0.9389,10.1086,-1.3125,10.6222,-3.7015,10.3511,-149.9837,121.3548,98.3529,33.3117,17.2054,21.5304,13.3542,18.2207,1.6016,15.1278,4.1742,13.9794,-7.5901,13.4769,-0.6825,13.3151,-4.6652,11.4672,0.07566,4399.6,22.75,18.63,22.29,20.93,20.03,18.43,47.08,0.0144,1.2116,2.55,0.9602,0.2642,0.3437,0.2511,0.3506,0.2563,0.4048,0.3362,0.2843,0.3354,0.2211,0.2484,0.1662,-0.2237,-0.0273,-0.0675,-0.029,0.0129,0.0156,2.8337,410.0,0.461,116.0,138.0,19.0,neutral,-0.064,0.2076
2L8K5OZzBQf5Oxx7iHIiZG,vòng xoay của ba chúng ta.mp3,vòng xoay của ba chúng ta,thành đạt,0,19.0,23922.0,2025-09-26,"vinahouse, v-pop",327000.0,8098.0,339.43,136.0,A#:maj,0.179756,1648.94,-2.8726,11.3244,-3.7265,10.0935,-3.6953,9.0561,-1.3722,8.1064,-144.1513,114.8572,115.9856,31.9743,18.2163,20.5532,19.1035,14.8264,6.334,15.3776,4.3921,11.0123,-3.6689,12.6079,-0.3701,10.156,-14.0723,13.0747,0.062083,3494.04,23.03,17.78,22.57,20.42,20.38,19.72,48.08,0.007019,1.1159,2.7,0.9563,0.3583,0.243,0.3028,0.3278,0.2439,0.3575,0.2785,0.3644,0.2476,0.1836,0.2504,0.2329,-0.1133,0.2108,0.0265,0.0308,-0.0017,0.0089,2.5695,378.0,0.291,103.0,115.0,27.0,neutral,-0.1429,0.2896
6KgZf5gZgF1KLNxq1qZgHP,Anh Là Ngoại Lệ Của Em.mp3,Anh Là Ngoại Lệ Của Em,Phương Ly,1,57.0,707642.0,2023-10-05,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",1000.0,34766871.0,188.11,112.35,C#:maj,0.237311,2114.83,-2.4141,12.115,-12.8494,11.7084,1.6237,9.8392,-2.8836,9.2232,-92.5512,92.8549,92.7431,34.8628,2.5061,25.219,20.5619,21.1557,2.3173,15.0451,0.1668,17.5504,1.0958,13.5754,0.534,15.0899,-0.667,13.5728,0.076968,4513.0,18.63,17.11,20.61,19.5,18.73,19.9,46.97,0.015564,1.6092,3.6,0.9715,0.3098,0.5073,0.3087,0.3055,0.2667,0.3773,0.4724,0.3327,0.3917,0.3278,0.4048,0.2876,-0.1426,-0.1191,-0.0666,-0.0453,0.0129,-0.001,1.6154,430.0,0.2837,131.0,133.0,31.0,positive,0.2694,0.2114
1N3blFyT4ulb8ml6Z1NXUd,Chân Mệnh.mp3,Chân Mệnh,B Ray,0,30.0,1311337.0,2025-05-27,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",13000.0,87994.0,196.91,80.75,C#:maj,0.143912,1629.5,-0.619,13.7432,-5.0563,12.4903,0.4718,13.6964,-6.0971,12.7394,-248.9181,107.493,91.6087,42.6518,11.4356,31.1348,14.1354,21.0181,10.4216,19.2097,4.289,17.1992,4.5383,16.2192,-0.6177,15.801,-4.9634,14.5948,0.055417,3225.11,22.94,18.01,18.78,18.3,18.46,18.89,45.87,0.040208,1.9408,3.77,0.9601,0.4388,0.5742,0.441,0.3387,0.3324,0.3642,0.3813,0.3388,0.3793,0.3785,0.3322,0.3454,-0.0887,-0.1702,-0.2629,-0.0269,0.0615,-0.0232,1.2884,507.0,0.5247,171.0,154.0,20.0,positive,0.5,0.1174
48tBvLiR57xh2yeAkrQe0R,Nếp Nhà.mp3,Nếp Nhà,Hoà Minzy,0,33.0,523658.0,2025-05-08,"v-pop, vinahouse",397000.0,284736.0,268.09,92.29,C:maj,0.305352,2114.52,1.4176,10.8034,-8.1519,9.7831,3.2756,8.98,-6.8635,8.3425,-74.3066,94.1418,99.5511,36.8659,24.6974,20.3021,23.178,14.6149,12.525,11.3978,2.0837,12.7117,5.9,10.4691,-5.9496,11.4217,-4.6443,12.2689,0.066941,4826.93,23.85,17.35,20.28,19.5,19.1,19.67,46.35,0.01237,1.4683,2.68,0.9585,0.4496,0.2879,0.3345,0.3136,0.4688,0.386,0.269,0.3984,0.2631,0.2379,0.215,0.2907,0.1942,0.2402,-0.0022,0.148,0.0077,0.0009,3.4603,547.0,0.4351,178.0,163.0,39.0,positive,0.5074,0.1606
55K3e7BGewGDUJ4ZQwkh7M,Người Đáng Thương Là Anh.mp3,Người Đáng Thương Là Anh,Only C,1,58.0,598669.0,2022-08-03,"v-pop, vietnamese hip hop, vinahouse",0.0,14552524.0,292.0,161.5,G:maj,0.149565,1824.18,1.6626,11.7733,-6.1581,9.6866,-2.291,9.871,-2.4772,9.365,-147.7971,121.9369,110.5591,36.4474,5.924,19.434,21.9434,21.3641,2.9364,12.7004,3.358,11.1824,0.5396,10.7073,2.9527,12.1435,-7.9911,10.4126,0.073294,3956.32,24.21,17.96,21.59,20.92,20.23,21.06,48.29,0.011416,1.1521,2.71,0.9655,0.3338,0.3117,0.4168,0.2822,0.36,0.2258,0.2825,0.3366,0.2778,0.3657,0.2714,0.4006,0.2623,-0.0077,0.0441,0.0075,0.005,-0.002,2.6148,292.0,0.4212,90.0,73.0,22.0,positive,0.3869,0.2114
6orcHbcMyhblrvguAkUyUU,Chủ Nhân Của Những Nỗi Buồn.mp3,Chủ Nhân Của Những Nỗi Buồn,Song Luân,0,35.0,101743.0,2025-10-26,"v-pop, vinahouse",138000.0,37865596.0,353.75,143.55,B:maj,0.093727,2129.97,0.8612,11.4517,-3.2663,11.281,-1.0798,9.6859,-0.5831,11.2836,-231.3895,135.3433,97.2469,38.7715,29.0504,23.2361,6.4674,17.4279,8.1457,13.3432,8.2957,12.7241,-5.7018,13.4729,3.4772,11.9712,-8.7368,11.9127,0.078529,4933.56,24.1,18.44,22.43,21.29,20.98,21.04,47.44,0.014022,1.3034,2.41,0.9589,0.2641,0.3549,0.2157,0.2772,0.2293,0.2276,0.3468,0.2121,0.2291,0.1806,0.3022,0.4069,-0.0826,-0.2036,0.0684,-0.0553,0.0044,0.0068,2.9515,362.0,0.5083,112.0,92.0,23.0,neutral,-0.1776,0.2488
1fFvYVg1v3rpUSqKNCUh7b,người bình thường.mp3,người bình thường,vũ cát tường,1,61.0,945170.0,2023-12-04,"v-pop, vietnam indie",9900000.0,14159674.0,284.6,152.0,C:maj,0.194567,1709.71,0.6217,10.0007,-3.8962,9.0999,-4.9372,9.4974,-4.129,8.8012,-128.6685,101.5139,120.08,37.9884,15.9163,19.555,16.6244,18.4769,9.5586,12.2664,5.3701,11.274,0.7263,10.6867,-4.3605,10.8954,-6.6419,8.9223,0.060013,3780.84,24.21,17.72,21.34,20.2,20.21,20.04,46.96,0.007708,1.0961,2.19,0.9572,0.3474,0.2165,0.253,0.229,0.4123,0.3282,0.2537,0.3398,0.2801,0.2546,0.1853,0.2743,0.1401,0.0929,0.0247,0.108,0.0142,-0.019,3.5353,307.0,0.355,81.0,98.0,46.0,neutral,0.1667,0.2595
2wZAvkgiOE5tyrnqhB69KA,âm thầm bên em.mp3,âm thầm bên em,sơn tùng m-tp,1,68.0,7610913.0,2017-04-01,"v-pop, vinahouse, vietnamese hip hop",0.0,54963715.0,291.28,69.84,A#:maj,0.179182,1556.12,2.9841,9.3169,-7.582,9.9838,-1.0288,9.5725,-3.802,8.4906,-138.3009,130.3836,125.6402,34.5374,1.927,18.8631,11.805,13.9189,-0.3071,12.3719,-2.2468,11.6616,-7.6591,10.3802,-5.0465,12.4126,-9.9546,10.6592,0.066404,3067.47,18.03,17.13,21.37,20.68,20.42,20.38,48.25,0.008317,1.0287,2.2,0.9694,0.3373,0.2349,0.2824,0.2365,0.1958,0.2903,0.2773,0.2685,0.187,0.2573,0.3879,0.3148,-0.0411,0.1308,0.0296,-0.102,-0.0044,-0.0009,3.1339,302.0,0.4801,120.0,89.0,22.0,neutral,0.0161,0.3379
1J3SmWwlYAG68LGKr86MVH,chúng ta của hiện tại.mp3,chúng ta của hiện tại,sơn tùng m-tp,1,63.0,7610913.0,2020-12-20,"v-pop, vinahouse, vietnamese hip hop",15400000.0,71427202.0,301.54,78.3,A:maj,0.213871,2377.75,7.6097,11.5277,-2.0324,10.0583,3.2544,10.5727,-3.2161,10.4972,-72.6879,75.5805,87.6398,26.7011,7.8887,23.7898,18.9943,21.5292,6.5093,13.9468,9.1198,12.9047,-0.431,11.013,0.1743,13.0391,-4.0704,10.3759,0.094324,5426.0,21.42,16.67,20.54,20.51,20.82,19.46,49.96,0.016591,1.3817,3.44,0.982,0.2817,0.352,0.457,0.3503,0.4841,0.2653,0.3524,0.2465,0.2603,0.4228,0.2947,0.3751,0.2377,-0.1102,-0.0283,-0.0168,-0.0127,-0.0031,2.7044,533.0,0.2158,172.0,131.0,53.0,positive,0.2248,0.2179
3W77mLoXjQEkNjxvYRifjG,tâm trí lang thang.mp3,tâm trí lang thang,ánh sáng aza,1,64.0,50525.0,2025-05-15,v-pop,2100000.0,10522861.0,237.93,117.45,C:maj,0.260606,2253.65,-0.5939,13.3481,-9.5112,12.6687,-3.1973,11.5737,-8.2982,11.5162,-96.7823,96.2357,94.3825,35.5212,27.6308,28.6455,19.5541,23.7855,8.1399,15.7,-3.6349,17.9921,5.2096,13.5561,-11.5008,18.1144,1.8782,13.7025,0.078853,5269.9,20.75,17.35,21.48,20.38,19.73,21.17,47.73,0.011294,1.424,2.86,0.9686,0.3965,0.2871,0.3427,0.2609,0.3926,0.4076,0.2855,0.4092,0.2797,0.3091,0.21,0.2509,0.1174,0.1718,-0.0576,0.0767,-0.0018,0.0027,2.4273,441.0,0.3696,126.0,133.0,21.0,positive,0.2329,0.2226
3ZX71GsU4YKr4ZsAMty3i0,ếch ngoài đáy giếng.mp3,ếch ngoài đáy giếng,em xinh say hi,1,53.0,0.0,2025-08-18,v-pop,4090000.0,1787057.0,232.76,143.55,F#:min,0.231469,2433.29,6.2944,10.5806,-2.9108,9.826,5.0859,9.5808,-3.8704,9.3054,-61.2183,84.7256,88.6903,37.1742,2.481,26.7399,8.6101,16.9571,3.6166,14.5758,4.4928,13.9581,4.4074,12.2378,3.7246,11.8564,-1.2626,10.4841,0.09575,5502.89,21.09,15.45,18.33,17.84,18.22,18.26,47.01,0.024359,1.6482,3.03,0.9737,0.3354,0.4139,0.2935,0.2875,0.3644,0.3898,0.5418,0.3432,0.3453,0.3684,0.3363,0.4056,0.0216,-0.1032,-0.0088,-0.0206,0.0069,0.0144,1.595,391.0,0.3555,138.0,130.0,13.0,positive,0.48,0.2203
527UV7H9SbnmTVkxBVg56X,Chắc Ai Đó Sẽ Về.mp3,Chắc Ai Đó Sẽ Về,Sơn Tùng M-TP,1,60.0,7610913.0,2017-04-01,"v-pop, vinahouse, vietnamese hip hop",685000.0,4048128.0,274.08,136.0,G:maj,0.180522,1595.34,7.3647,9.6134,-8.7845,9.5351,0.3007,7.9697,-5.6281,8.4809,-142.289,117.4495,121.8622,30.7072,4.3859,15.7961,10.0973,15.4675,1.1714,11.2314,-5.158,12.8986,-0.8565,8.8189,-8.0789,9.2878,-9.9312,10.2759,0.068187,3080.19,19.89,18.08,22.0,21.99,21.2,21.36,50.25,0.007749,1.0933,2.31,0.9666,0.3712,0.1817,0.3191,0.1853,0.2994,0.2182,0.2113,0.3776,0.1911,0.2359,0.1527,0.3083,0.2761,0.1518,0.082,0.0834,-0.002,-0.0084,3.8995,392.0,0.2755,125.0,115.0,29.0,neutral,-0.0131,0.2713
61p3IxFOF7tzVJvl2whEmP,một mình chẳng sao.mp3,một mình chẳng sao,ngân ngân,0,11.0,16518.0,2025-10-31,"vinahouse, v-pop, vietnamese bolero",427000.0,11572.0,297.88,172.27,G#:maj,0.16347,1883.27,1.7039,11.6775,-14.0215,12.7834,-4.1332,9.8559,-6.1817,9.7794,-154.5903,113.0514,106.1304,33.6906,13.8042,21.7254,17.1296,18.3928,4.4567,13.2399,-6.7655,11.6819,-5.6907,10.9488,-3.3559,11.0055,-5.463,12.3851,0.077177,3990.95,19.51,18.72,22.63,22.86,22.01,22.32,50.77,0.008163,1.1516,2.18,0.9512,0.273,0.1903,0.1551,0.2865,0.2313,0.3391,0.2253,0.2566,0.2697,0.1793,0.2587,0.1898,-0.2126,0.1126,-0.0312,0.07,-0.0036,0.0085,3.8335,331.0,0.287,95.0,103.0,11.0,neutral,0.0326,0.2898
6gBWxXAK6LTkGAy0062LoV,Họ Yêu Ai Mất Rồi.mp3,Họ Yêu Ai Mất Rồi,Doãn Hiếu,1,52.0,93359.0,2021-01-20,"v-pop, vietnamese lo-fi, vinahouse",189100000.0,9995489.0,286.73,112.35,F:min,0.155621,1648.06,5.1933,10.9336,-8.9223,9.344,-5.4733,8.785,-4.2596,8.1123,-159.9045,116.6812,119.4219,34.4678,1.493,20.4467,14.1686,14.8318,6.0102,12.7316,-1.8076,12.0586,-2.698,11.0477,-4.9955,10.6159,-14.3028,12.2144,0.066816,3315.84,19.75,19.62,23.01,21.47,21.1,21.43,48.13,0.009166,1.0815,2.3,0.9494,0.2861,0.163,0.1646,0.2924,0.2376,0.4363,0.2286,0.3221,0.3048,0.2197,0.2839,0.1747,-0.2316,0.2228,-0.0622,0.0816,-0.0192,-0.0154,3.4257,336.0,0.3988,89.0,85.0,17.0,neutral,-0.0723,0.3068
4CbfBM3cqdXilXNSat7mnP,mảnh tình sai đôi - quang hà.mp3,mảnh tình sai đôi,quang hà,0,36.0,27617.0,2025-08-18,"vinahouse, v-pop, vietnamese bolero",2200000.0,116739.0,277.25,129.2,A#:min,0.137674,1961.52,-0.9571,11.6429,-7.2522,9.5364,-2.6875,9.6032,-3.1876,11.1695,-162.1944,115.793,107.4303,39.0465,18.4536,19.8899,18.001,19.5468,-0.2045,12.1704,2.0338,12.2262,-4.7682,12.7225,-1.8447,11.1877,-7.4719,11.0466,0.083703,4310.02,25.0,17.69,21.3,20.55,20.61,20.33,48.21,0.021777,1.1106,2.29,0.9629,0.3336,0.3216,0.2407,0.3679,0.2573,0.4118,0.2747,0.2135,0.3042,0.2308,0.3401,0.2137,-0.2766,0.0852,-0.1121,-0.0543,-0.0073,-0.0006,2.9052,297.0,0.3468,85.0,73.0,20.0,neutral,0.0891,0.2945
3yWacnoBnM0lrzLmXAk44d,"Em Không Sai, Chúng Ta Sai.mp3","Em Không Sai, Chúng Ta Sai",ERIK,1,55.0,1149066.0,2020-05-07,"v-pop, vinahouse, vietnam indie",308000000.0,24318526.0,291.53,86.13,C#:maj,0.162686,2109.08,4.4847,11.1077,-3.7282,9.0852,-1.853,9.1955,-1.8378,8.639,-138.3751,142.781,95.4327,35.1318,-7.7981,25.6745,15.106,15.6232,3.2914,12.6234,3.7822,12.6059,-5.335,10.6898,3.1619,10.7442,-6.396,10.3697,0.106665,4153.17,21.42,17.34,21.22,20.55,20.45,19.85,48.93,0.018933,1.1255,2.23,0.9533,0.3323,0.4241,0.2394,0.3251,0.235,0.3517,0.2616,0.2387,0.3702,0.2578,0.331,0.2105,-0.2397,-0.0459,-0.0885,0.006,-0.0044,0.0008,2.2642,289.0,0.4567,78.0,91.0,16.0,neutral,-0.0606,0.1935
6ng2WPKNRRVR3kMjQCy8Ta,Flavour.mp3,Flavour,CoolKid,0,37.0,166357.0,2025-10-07,"v-pop, vietnamese hip hop",28000.0,128479.0,161.44,99.38,E:maj,0.240973,2020.5,6.7746,12.4032,-1.874,11.6444,8.326,11.0819,0.112,9.9488,-82.9185,81.4593,108.2483,43.7732,-2.8911,35.9172,15.8249,22.6179,0.369,21.0399,1.1747,18.9236,4.2728,16.6224,1.6653,16.9701,-3.3608,12.9184,0.080948,4251.99,21.96,14.76,17.41,17.0,17.46,20.09,46.7,0.017532,1.9053,3.78,0.9589,0.4698,0.4003,0.4821,0.4802,0.5951,0.5031,0.4532,0.4022,0.4077,0.3847,0.4079,0.5438,0.13,-0.0907,0.045,0.1426,0.039,-0.0385,1.7107,550.0,0.4618,170.0,166.0,19.0,positive,0.3535,0.1612
446ygEWkggc5FMbBPQSMuM,"SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương).mp3","SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương)",ANH TRAI SAY HI,1,55.0,0.0,2024-09-18,"v-pop, vietnamese hip hop",0.0,21096116.0,252.63,123.05,D:maj,0.214454,2720.77,1.9143,11.375,-1.7379,10.1944,-0.7303,8.7891,-3.7078,8.6304,-52.8534,85.0573,78.3265,31.8177,6.3328,22.9296,11.9449,20.6122,6.3094,15.1308,1.7746,13.9785,-1.1237,12.2042,1.5607,11.3164,-3.7045,10.5896,0.108112,6165.17,20.19,16.51,19.19,17.53,17.36,16.56,45.79,0.033496,1.6297,4.29,0.9754,0.2628,0.2863,0.3535,0.2848,0.3851,0.2757,0.3781,0.4101,0.3879,0.5415,0.3592,0.38,0.1646,-0.0268,0.0086,-0.0152,0.0034,0.0052,1.5399,714.0,0.2983,245.0,181.0,44.0,positive,0.7437,0.2163
5YiqPAVbiFUj1G1qvbXo0X,Giấc Mơ Khác.mp3,Giấc Mơ Khác,Chillies,1,55.0,981747.0,2023-02-09,"v-pop, vietnam indie, vietnamese hip hop",0.0,20123512.0,223.15,129.2,A#:maj,0.192479,1917.72,-0.7974,9.4035,-4.1674,8.7509,-3.3944,9.3535,-7.3154,8.5138,-108.8831,109.6512,106.8219,39.1556,10.9189,16.2223,24.153,15.0463,3.6074,10.8369,1.0161,10.2297,-5.9445,9.7325,1.9712,9.5514,-5.8468,9.2166,0.069107,4149.81,26.21,17.09,20.6,19.76,19.03,18.45,45.47,0.019497,1.195,2.25,0.953,0.2945,0.2512,0.4424,0.3862,0.3651,0.4458,0.2773,0.2522,0.2082,0.266,0.3324,0.2214,-0.0831,0.2057,-0.0202,-0.0689,-0.0354,-0.0018,3.5428,384.0,0.3385,113.0,149.0,20.0,neutral,0.0599,0.2583
3FMIIcL90MMeDZIuein5Pl,BÍ MẬT NHỎ.mp3,BÍ MẬT NHỎ,ANH TRAI SAY HI,0,44.0,0.0,2025-12-01,"v-pop, vietnamese hip hop",31000.0,139832.0,210.27,112.35,D:maj,0.24663,2476.83,4.0007,11.2298,-4.8699,12.934,5.0655,11.1916,-3.2427,9.7653,-59.2517,92.6206,84.3861,36.3632,0.5269,24.3352,19.8058,20.9993,8.5465,17.2014,6.4001,16.7655,3.1971,14.5757,2.6177,12.7341,-3.3295,12.4411,0.100648,5302.82,22.82,15.0,18.61,17.93,18.53,18.68,47.07,0.025937,1.7877,4.19,0.9675,0.3184,0.3193,0.4204,0.3577,0.4091,0.3451,0.4297,0.4951,0.4538,0.5624,0.4083,0.4339,0.2039,0.0129,0.0077,-0.0089,0.0203,-0.0046,1.5379,513.0,0.3743,160.0,138.0,25.0,positive,0.2199,0.2081
0DtarPcErIh4skfFtxzomo,Ngày Em Đẹp Nhất.mp3,Ngày Em Đẹp Nhất,Tama,1,55.0,22116.0,2023-04-07,"v-pop, vietnam indie",187000.0,14793473.0,303.02,136.0,G#:maj,0.108813,2236.16,0.6033,10.7556,-11.3448,9.9404,-2.8462,9.3204,-8.3996,9.5192,-147.386,110.7584,93.4468,37.2308,4.8357,19.7533,27.5777,15.1122,11.9211,12.9384,1.1163,12.4595,-0.1133,12.2472,-7.224,11.9209,-4.9517,9.7951,0.090159,4667.25,24.66,18.76,21.27,19.21,18.88,20.05,46.74,0.019488,1.0948,2.52,0.9477,0.3336,0.2696,0.2735,0.3891,0.258,0.3076,0.2329,0.344,0.3833,0.338,0.4779,0.2854,-0.2516,0.1822,0.0197,0.0118,0.0071,-0.0206,2.8975,302.0,0.4371,86.0,71.0,19.0,positive,0.2096,0.2332
6VXVYATpQXEIoZ97NnWCmn,vì anh đâu có biết.mp3,vì anh đâu có biết,madihu,1,64.0,295953.0,2022-08-04,"v-pop, vietnam indie, vietnamese hip hop",15300000.0,67577656.0,241.92,143.55,A:min,0.186973,1631.84,3.9974,10.7663,-7.0782,9.9838,-3.6314,8.9522,-9.8371,8.7893,-159.0184,110.5144,113.6195,36.0282,27.0946,26.8205,29.3776,19.9013,0.9149,16.5911,9.7613,13.536,3.7552,12.4392,-1.1604,12.2748,-11.5513,12.5727,0.054838,3488.28,22.33,17.68,20.03,18.96,17.83,18.04,51.69,0.00795,1.4175,1.93,0.9619,0.444,0.3272,0.3338,0.2825,0.4245,0.3847,0.3026,0.3525,0.3228,0.3562,0.2896,0.3164,0.128,0.1068,-0.06,0.135,-0.0191,0.0087,2.0117,426.0,0.284,140.0,131.0,29.0,neutral,-0.0162,0.1817
3Js7L0R4Kx9zcx8GTaEira,chim hót bên trong lâu đài.mp3,chim hót bên trong lâu đài,lyhan,0,29.0,68489.0,2025-11-11,v-pop,39000.0,201061.0,206.51,92.29,E:maj,0.179883,1442.52,-5.8993,11.381,-6.9961,9.162,-6.9615,11.2417,-3.9536,8.8629,-185.4684,121.2188,125.2354,39.9571,22.2375,20.2475,26.3257,17.0412,1.8668,15.8318,6.6559,12.9927,6.4783,10.1004,-12.1729,14.3766,6.429,10.7607,0.049793,2910.09,23.39,18.7,21.67,21.21,20.42,20.73,45.83,0.005285,1.0511,2.29,0.9478,0.2192,0.2066,0.1718,0.345,0.4523,0.2352,0.2509,0.2378,0.4001,0.3086,0.1994,0.251,0.0782,-0.2028,-0.0278,0.2414,0.0105,0.0071,4.1297,209.0,0.555,62.0,75.0,11.0,neutral,0.1028,0.2131
