artist_id,artist_name,genres,followers,popularity
5EmyuvZ2el2R60zp7eCok8,Nam Joyy,"v-pop, vietnamese hip hop",71,21
5EVBhIDeFmknOJEwf5xQ8q,KILIAN,"vietnamese hip hop, v-pop",119,5
5EZYHlogo0AymBkrVkDwPb,Jin Ju,v-pop,616,15
5f3rkQ7xYUb9IxihQGyGYW,Phạm Hoàng Anh,"v-pop, vinahouse",395,15
5f58nQrefaqDnUclq60eT1,Tùng Viu,"v-pop, vinahouse",736,27
5fa13NJjmn2uQ3dxZDi2Ge,Bích Phương,"v-pop",1298074,51
5Fg3NkUmDX4hskkekhDzYe,RUBY,v-pop,204,22
5fMBv0NR3WPKUWCgJKopZk,Sa Huỳnh,"vietnamese bolero, bolero",2936,23
5FWPIKz9czXWaiNtw45KQs,Đức Phúc,"v-pop",1470307,53
5G3xTFJKwRceJK9SBNCk2f,CHOCO,"v-pop, vinahouse",48874,27
5G8ovEmWH243SKKJ0KSZj8,IndieK,"vietnamese hip hop, v-pop",11228,30
5ga5P2bTvSDu4rDRnXI33l,Jsdrmns,v-pop,402,5
5GBXwBVQufRCmwI1bNRIUo,Only C,"v-pop, vietnamese hip hop, vinahouse",608804,52
5gDFBVkaR6YfR6QVuOY9o6,Dadeon,"v-pop, vinahouse",642,39
5gfQbUvWUkA77GzQudtMpZ,Queen B,"vietnamese hip hop, v-pop",1920,15
5GlRFffKsjpl4tFRkFtGnN,Ngọc Hải,v-pop,71,6
5GNC7Nx6coYxmZivhWEJtm,RPT Duke,vietnamese hip hop,996,14
5gxbYotSTURotqnFJN8TWQ,NamDuc,"v-pop, vinahouse, vietnamese hip hop, vietnamese lo-fi",16803,37
5gxYs21La8IcjUoMoSPwCN,Lâm Chấn Huy,v-pop,19224,27
5h0cBKxBX54CqPaQU6tJhk,Haisam,"vietnam indie, v-pop",95245,32
5HnaYivMXMHeOKCvyPGUkk,Phạm Anh Duy,"v-pop, vietnam indie",39756,36
5HoKHEC3OTaMgMDnCqc00B,Đặng Vĩnh Thịnh,"v-pop",9235,47
5HsNpclQf1lxU1XulbOB1Z,Dương MasterD,,88,4
5Hv9MhUFvGlYurce5BDRUh,Gill,"vietnamese hip hop, v-pop",210157,52
5HZtdKfC4xU0wvhEyYDWiY,HIEUTHUHAI,"v-pop, vietnamese hip hop",2700620,66
5Ib3D8UtLdYZjhVNWzwfoH,Nguyên Hà,"v-pop",219784,42
5iednpghhZqkL11oGvDUK6,Kiều Minh Tuấn,v-pop,87,2
5J3aJu1LxotI5WXEtTPiHo,Daisy Le Garçon,"vietnamese hip hop, v-pop, vietnam indie",998,14
5j5vJBQTJARLJspItqVyvE,Kiên Trịnh,"vietnam indie, v-pop",73995,31
5J9fKxq8UNAzSSK25HqOko,Dế Choắt,vietnamese hip hop,3923,27
5jAkbuyAcJlFqLH4z88ukv,Trần Thái Hoà,"vietnamese bolero, bolero",25082,27
5JEdglkZhUBHv6KmrUoCtR,Lã Phong Lâm,"vinahouse, v-pop",8719,29
5jTFNkoZebPnX90CbB3F2A,MONO,"v-pop",1082411,49
5juoTQHU9G3dqtUmHUpIVY,Do Thuy Khanh,v-pop,367,13
5Jy2etMAUSHY2wluQAypeg,Truzg,"vinahouse, vietnamese lo-fi, v-pop",1833,28
5JZMuCGmrvheDprjeYYCmA,Feliks Alvin,"vinahouse, v-pop, vietnamese hip hop",1071,20
5k5vCzAmH0dcRda22U9Hut,Ái Phương,"v-pop, vietnam indie",40152,37
5kaUXaq4b8Zx541TKeNSIR,Dấu Vân Tay,"vietnam indie, v-pop",11038,32
5kDdiPrvmttAnk3KAmTCdU,Ninh Anh Bùi,v-pop,21,10
5kG9gxVkkdrskVLhfblCjT,Thanh Lam,"v-pop, vietnamese bolero",35016,24
5KgfCQ5I4KSpdbEkKsPlTW,Hoài Thanh,"vietnam indie, v-pop",1139,6
5KGgAxYWMoCJduQhLpIH4v,Phương Phương Thảo,"vietnamese bolero, bolero, vinahouse, v-pop",38202,44
5Kh0ta0UY4uJ4g2CIdq9V9,Phương Ly,"v-pop",744943,56
5Kh9AXpgyEn33fnWnnH4wG,Tống Linh Linh,v-pop,77,11
5kJ6yqvpzm5GICMRA4bu7C,Jayden,v-pop,131,2
5kooMseQPNPTz5y1UCM5UR,Pjpo,"vietnamese hip hop, vietnam indie, v-pop",15939,32
5kT9ftAJylK1roRMcdcsw2,LAMOON,v-pop,63819,45
5L6kiKUKCDWxCg3gOKDEMk,Teddie J,"vietnamese hip hop, v-pop, vietnam indie",1561,26
5L9ssI4l4DKU1za4ZwvKvG,DTAP,v-pop,19954,47
5lAfakPZgxFKgiJD6xAF1G,Orange,"v-pop",796665,56
5lAYp2nF7qQU1kAUoE8bKV,Spuds,,713,13
5lDqGFw7xo0SmLL4VfEFRh,Hacrayon,"vietnam indie, v-pop",570,15
5lI6LPDVVzkv8ocl6EmgGg,Jennie B,v-pop,16,0
5li8A5IiLMLhqGNpd7putm,Lê Gia Bảo,"vinahouse, v-pop, vietnamese lo-fi",3292,40
5LqNCuxNoOh6ntffDsQIgn,SBTC,"vietnamese hip hop, kundiman, opm",65,3
5lREsvNzIZ57BPZ4Q51SEV,Brother A Tuấn Anh,v-pop,48,4
5lRuI7jZMno275jJphvRjg,Khải Đăng,"v-pop, vinahouse, vietnamese bolero, vietnamese lo-fi",37585,41
5lT2Z4mvk3YMcy0P87Y8uZ,Hoàng Châu,"vietnamese bolero, v-pop, bolero",4059,21
5LycJykTd5qNy9OUJqxvTZ,Cá Ngựa Đôi,v-pop,38,13
5M3ffmRiOX9Q8Y4jNeR5wu,Wren Evans,"v-pop, vietnam indie, vietnamese hip hop",665068,59
5M5drdDVT5lgGWhUO9XsfW,Gin Tuấn Kiệt,"v-pop, vietnamese hip hop",31874,32
5m8xaSqgiYmwUUzahzgKur,Khổng Tú Quỳnh,"v-pop, vinahouse",9797,21
5Md7ZRVo5IfZkouMRHlGWn,Tuấn Hiệp,"vietnamese bolero, bolero",514,1
5MibVKlWvof8lLAkOaaDmi,Hồng Nhung,"v-pop, vietnamese bolero",92499,29
5mPbBOU2KMFfStepNZ027p,OgeNus,"v-pop, vietnamese hip hop",85118,48
5mPRDRL2rclNaPJXOg56Jy,The Wind,"vietnamese hip hop, v-pop",2814,42
5MTrg4flzchU1dnhISyKEF,Lil Van,"vietnamese hip hop, v-pop",76939,40
5Mwh4XtFlPWdFpNI5CXCix,Việt Quang,v-pop,881,4
5n0leHbc8UejZOi21LIwwd,Teddy Chilla,"vietnamese hip hop, vietnam indie, vinahouse, v-pop",1526,10
5n6soHMPeSbjaXoZbGV75f,Annie,v-pop,5498,12
5Nilp5UbtfomufnBtJkjpL,Duy Khánh 周周,v-pop,10493,37
5NmzQW92NxuFys5qplsBIU,Phương CD,v-pop,4,2
5NTaNiqKj5W38izmUj435H,Huỳnh Văn,"v-pop, vinahouse",4271,34
5O9FjHlh61AZhqgGvHtShQ,Trạm Cảm Xúc,v-pop,142,18
5Oe02XQcUF74wOofnIl9b2,Darki,"v-pop, vietnamese hip hop",5442,39
5oHVQyBid6mE9cZ1v9xhWA,Tăng Nhật Tuệ,v-pop,673,20
5ORzXtzb17Fr674XgInKs7,HuyD,vinahouse,31,20
5OSU5tRR0M59TppFcvl4s8,Quang Hà,"vinahouse, v-pop, vietnamese bolero",28162,32
5OvCh1Nin8AGw7OkxYinBe,Tiên Tiên,"v-pop, vietnam indie, vinahouse",439375,48
5Oy8zRNFImMUeoAxjbT7Bj,KAIZ,vinahouse,12743,50
5P1LOkFy9qOy2CXQagnmmE,YOUNG VANDALL,v-pop,56,3
5pg3yGxVZg1VTumNeC5QZW,Vantacrow,"vietnam indie, vietnamese hip hop, v-pop",577,20
5PMctPa8RxN3yzRVm93SI0,Duy B,"vinahouse, vietnamese hip hop, v-pop",6807,20
5PME2wm9LMImpUT9kudlEX,Viet Rage,v-pop,10,4
5PmlctqlVDrRrF8WNLSgva,DANMY,"v-pop, vietnamese hip hop",36253,41
5psbZA47eQziEQRvpjkqDW,Alex Dương,v-pop,2390,2
5ptgjFDE2abY6Xwo4ytufN,Vũ Thanh Vân,"vietnam indie, v-pop",69826,44
5PycWaugD9Q5dyWytEihtR,Lil Tian,"vietnamese hip hop, v-pop",972,16
5pyjjs1k7keBTqwhkVs7MA,Trần Đăng Dương,"v-pop, vinahouse",710,33
5pZ5gEKudfPA2zXrm7tYB4,Trixidy,"vietnamese hip hop, v-pop",1318,25
5q2rlQqfPpVnWnjPfXM4QD,Parys,"v-pop, vietnamese hip hop, vietnam indie",18262,42
5Q5ZsD33P3z5ZiVmOC5WMx,GUA,"v-pop, vietnamese hip hop",2329,14
5q98qLG6fV1rRb3jGRHDBu,Lý Hải,"v-pop, vietnamese bolero",26579,26
5QbDgpkghCaWjJywjbJnoG,NB3 Hoài Bảo,"vinahouse, vietnamese lo-fi, v-pop, lo-fi",53210,42
5qezoIN1LR4ePe08Bz8H0Q,DuUyen,"vinahouse, v-pop",1089,12
5QIhpiFVMtAGsnNiiMRGOw,QUANGHUY,"vietnam indie, v-pop",1726,35
5qk5V6WIairfV6qRhscsl9,JC Hưng,"vinahouse, vietnamese hip hop, v-pop",1744,39
5RiAPQ4fpNGYxMWT74EOHG,G-Family,vietnamese hip hop,4713,14
5riiJ8ye11xpEldum9GoGv,Quang Tuấn,v-pop,65,14
5RjcoDPXv2ShWaHW3x3G7W,Vương Lâm,v-pop,85,29
5rJiKU2JTbmvfQPxNPpfKm,Trịnh Thiên Ân,"vinahouse, v-pop",4089,37
5Rn70oHqiRAFBRUEtBIWd2,Sara Luu,v-pop,1485,29
5rYkyHlDLpTFfWaDcBGd22,Tuệ Ny,"vinahouse, v-pop",2625,28
5SdxHHfstcRfGIxOw1ghSN,GUrbane,"v-pop, vietnamese hip hop",7178,40
5SrlFeZhl6SkP8gzRcFa0n,Thành Đồng,"vietnam indie, v-pop",26273,40
5ST4NrWLKpbuV1KLRK3xNL,Vu Trung Quan,"v-pop, vietnamese lo-fi",15154,36
5stHE4ee3gHLOzknbh3I5i,TONIX,v-pop,462,26
5sXudh7NFkU6fjQL6BQOj0,Cẩm Ly,"vietnamese bolero, bolero, v-pop",119143,32
5THJGntrRQhRLyAZIyTq2p,Phạm Việt Thắng,"v-pop, vinahouse, vietnamese hip hop",409,14
5TIZ9p5TSviYl96ladXXFw,Như Quỳnh,"vietnamese bolero, bolero, v-pop",124832,43
5tPgcQMd9fSJsPaWjIWp12,16 3Q,"vietnam indie, vietnamese hip hop, vinahouse",264,1
5tPrBvEiBBbSyMFz2u2ZMi,Lam Truong,"v-pop, vietnamese bolero",127561,31
5TPzMTLOTGx95E7pizHYkP,Bozitt,"vietnamese lo-fi, v-pop",38326,39
5trMq1OIockzQVpFicyrpn,Lam Anh,"vietnamese bolero, bolero, v-pop",14680,30
5TSjLaWHQ69GaALubAM7gR,Tăng Phúc,"v-pop, vietnamese lo-fi, vinahouse, vietnam indie",227382,42
5TuS5xcxOQYvuTbEVPYAU7,Duy Khiêm,"v-pop, vinahouse",176,17
5U1dINFKjJlYNOSdMrHlRh,16 Typh,"vietnamese hip hop, v-pop, vinahouse",273833,39
5U6U9BG5D6xjNmX9GZuUji,Ds Khuong,"vietnam indie, v-pop",271,20
5uFx186LoZqUu2oo7OakjJ,YLing,"vinahouse, v-pop, vietnamese lo-fi",7335,30
5ug2q1BzWBfTJzV93QK0R9,Thanh Ngoc,v-pop,4221,21
5ulyphh5uJrH4Gb1JpSMkV,HURRYKNG,"v-pop, vietnamese hip hop",403546,56
5UNWQJdUbO8Gbg9Qn3r52M,Touliver,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",247732,49
5UqCUf9astg1rOuTdqo8L2,Stay Winning C-Roc,vietnamese hip hop,720,12
5UugZIlIId9u3LjMsTxVgY,Floyd Thursby,"vietnam indie, v-pop",1173,5
5vvlRga2cJkF6aTNd2NQJ8,Chiến Sĩ Quả Cảm,v-pop,63,8
5vy7KHbScwY5IJs6bzIZnd,Kim Nguyen Martian,"vietnamese hip hop, vietnam indie",844,16
5W7RhVF7OebV0Mz7DmPzoq,TamKe,"vinahouse, vietnamese lo-fi, v-pop, bolero",928,20
5W890TKSqnIFLIULvfkAzW,The Fillin,"v-pop, vietnam indie",2387,22
5wa7erp57xxxQE0r972yYw,V.O.X,"v-pop, vinahouse",69,3
5WFbYwCCWDArxgBuHonry9,DJ Mie,v-pop,5992,26
5Wozy3qI7E8ppOnmOAi758,Cái Lò Nướng,v-pop,7,1
5WtJZwEnoNM2Te1jh6Uftx,Lil Liem,"v-pop, new wave, vietnamese hip hop",35143,49
5WzcfcatqJAgN2gEJGSRAd,VIEENT Music,vinahouse,279,15
5X3f1KSripcxM3ECDNdHTt,MAI PHUONG,v-pop,371,9
5XbZg7U8C9KSlJT9Sf5Jbd,Bảo Trân Đặng,"vinahouse, v-pop",754,30
5XcfMxmHUiyxc1Q283Nmxj,Đan Trường,"v-pop, vietnamese bolero, bolero",69223,35
5Xn0cJrrcslCWCzPXNTy54,PiaLinh,"v-pop, vietnam indie",7310,43
5xOZ4JBcDCNtuonpbBxrz9,nicotrbl,vietnamese hip hop,48,21
5xvAIt6vYCGGarJaYm3rY0,Ngọc Haleyy,"v-pop, vietnamese hip hop, vinahouse",60,19
5xY6E5PMZNtz9jDvxTRiGI,Dangrangto,"v-pop, vietnamese hip hop",574311,64
5y8BH7CZdbyqobybqSv0II,Đông Thiên Đức,v-pop,2386,22
5Yd12ZKCpXwfj6KNmWLL38,Hải Nam,v-pop,1944,43
5yE1xvNIbuEB2kkopCuCVY,PAR SG,"vietnamese lo-fi, vietnamese hip hop, vietnam indie, v-pop",50662,36
5YtxFNj1nNvPhd9SMsn684,ZLAB,v-pop,1678,34
5yYhYmHcloJNnC1rXeEEVm,teeayz,"vietnamese hip hop, vietnam indie, v-pop",7234,7
5zAVhRrxUZW6nCrfYFhiz4,Lizay,"vietnamese hip hop, v-pop",46,1
5ZhTl7bT6oDSoXIq1Zzf53,Mhee,"vietnam indie, v-pop, vietnamese hip hop",476,20
5ZkrehkR7dFjN0S1JPFqir,Hằng BingBoong,"vietnam indie, v-pop, vinahouse",1249,35
5Zosih1NRDj5W7mruPqfpu,Killic,"vietnamese lo-fi, vietnamese hip hop, v-pop, vietnam indie",3619,35
5zqSvInhVbM7ogkSfxny2C,Wendy Thao,"vinahouse, v-pop",19752,44
5zT1Ku9mzzl6RW5y4z0hUK,Minh Huy,"v-pop, vietnam indie, vietnamese hip hop",48079,46
601J3nke3wUjbOx0hWY9uA,Young Draco,"vietnamese hip hop, v-pop, new wave, vietnam indie",2745,22
60866JeWZ2YP0iOF1obsqE,Thai VG,"vietnamese hip hop, v-pop",41242,35
60KOzc3SHHzq8PgKHeXB9z,Trungng,"vietnamese hip hop, v-pop",1524,28
60tTfNCdp802Z5ot9BD8BL,Quất Điền,vietnamese hip hop,937,2
618c5kQBkDOg5afAzkp5QK,Vanh Leg,v-pop,7970,14
61wSrOMcAVgpc4v3D2D0Cp,Trần Bảo Duy,vinahouse,136,14
61ydMyohF67xBZmWSPA3YQ,Chọn gì? Chọn đi!,v-pop,1526,33
620SGhgUsNYFnVULyiGCeL,RPT TC,"vietnamese hip hop, v-pop",1222,29
62D1qvKkvUCvXEtY1xwRfo,Anh Tú Atus,"v-pop, vietnamese hip hop",269321,46
62GH0ZHWVFD3mfl8FSxPIn,Kim Long,"v-pop, vietnam indie, vietnamese hip hop",110,15
62nuO3F5WsRXIukOwGaioy,SIMPLE NHO,,11,9
62sxxIG77fFOZKQkKDF0wt,Jimmi Nguyen,"v-pop, vietnamese bolero, vinahouse, bolero",36817,39
62WhadRyBmRJO56wP9oyPz,Zer Nguyễn,"v-pop, vietnam indie",6237,45
636c5IxMgigADpuBq9qVo3,16 BeanCd,"vietnamese hip hop, vinahouse",794,5
63ErEnykZWfd34YNATzFAz,Hoang Thai Vu,,216,2
63JqmXv0wo6jAOOUzypO8J,1Sebt,v-pop,444,30
63jwTPkWEetRzdfaJ31iV7,Hoàng Mỹ An,"vietnamese bolero, v-pop",1547,21
63PjLrI2nSUI301EJlNxxX,Công Hoà,"vietnamese hip hop, v-pop",117,25
63SDerG1MMTenvjgRToiMv,NO FRIENDS NO ENEMIES,vietnamese hip hop,166,17
63SNH9m8M034lCGELVC1dm,Văn Mai Hương,"v-pop",518696,52
643TX8OSTV6HxFhwyO8wjL,CilTee,v-pop,16,8
64N4D9T873bPsmeiK5Q97J,Min Min,v-pop,509,11
64pk9TSotiH3VRJc2oEHhz,Pinky Vanh,"vinahouse, v-pop",399,19
64vIV4nGYnWdHeioX3kIdA,Nam Cường,"v-pop, vietnamese bolero",27777,22
65e379P1CmEi8cZABbLyaP,NaaiG,v-pop,21,0
665uw8o91XjaurF6NmWWNF,Mai Chí Công,v-pop,619,9
669Y7VvpVuKcNwKq3RP2XW,HOSU YOON,v-pop,12,8
66KVPHSpvejcXEkiPQ7djq,Lelarec,"v-pop, vietnam indie",232,43
66sk3xFjXQ2dTL9fl2npjd,Czee,"v-pop, vietnam indie",6810,34
66tegNzEwfuKGJHCmk5hvi,Đào Duy Quý,"vinahouse, v-pop, vietnamese lo-fi",8400,14
672HBWiY6ZZ44TLWZtKwYa,ULTIMÍT,vietnamese hip hop,6652,36
676SkTLXPL9gO2Mt8aP9N2,Phạm Khánh Hưng,v-pop,10019,30
67iEesKynAK85rx8smKhCZ,Tiến Luật,"v-pop, vietnam indie",821,36
67vBGPmCcp0ulytHPw36kp,YuDi,v-pop,42,5
682nwML92TjNZJwANb63HT,Thien Minh,v-pop,577,35
68CoDUkwyjGB4QrFwpURWb,Hien Pham,"v-pop, vietnam indie",144,16
68Vj5ArAHBx2K0osGDXK4K,B-Wine,"vietnamese hip hop, v-pop, vietnam indie",28920,37
68YpNpbmjURy5ZWlc953rt,Quỳnh Dung,"vietnamese bolero, bolero",731,12
697yT3FcqFUj054TbWFQZB,VCC Teddy,"vietnamese hip hop, v-pop",608,1
69b3wAh06ngvbRYCuz3BLG,AEP SIMON,"v-pop, vietnamese hip hop",84,7
6a2HlEBitf6DvSbGaRyyPU,Đoàn Thúy Trang,"v-pop, vietnam indie",3858,34
6aaLK4gXFeqjSfpYn4jmow,VP BAVUONG,"vietnamese hip hop, v-pop",760,8
6arfS6PinvWKGyMd1AqgFI,Balqees,"khaleeji, moroccan pop",443557,39
6ArTdLTsX2GJVn0Xubrb32,Huyền Trang Lux,"v-pop, vietnam indie",761,25
6aXDYjWfRYdzZbgdTtaB0u,kind,"vinahouse, v-pop",387,23
6ayVTh1gQU8SlkF0WkBdR9,Hoan Le,"v-pop, vietnam indie",521,38
6AzFCCi7NOQVXGK1ZzL7Vb,Emcee L,"vietnam indie, v-pop, vietnamese hip hop",83,7
6bfBY8UZyFLu3LBjuXIZce,Neil,v-pop,56,3
6bfOJ0EzKALWN30A9U5yjR,H2O Music,"vietnamese lo-fi, v-pop, lo-fi, vinahouse",63472,43
6BLc7t4KaJGJXuRlUgUNgx,NSND Bach Tuyet,"v-pop, vietnamese bolero",1668,16
6BnKArbWE6Il0AyLJdvUxy,Thái Học,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",39229,42
6bvMoywdm3JM1bmVvMngrW,Vang,"v-pop, vietnamese lo-fi",10662,28
6c7kFoIy4IC56Pr5605Jnt,summerdayy,"vietnamese hip hop, v-pop",564,26
6Ca5ccx9CM1kd0LBz1T83U,Pham Dinh Thai Ngan,"v-pop, vietnamese hip hop",115474,47
6CGGvCBHWqQ4HXtn5aLhbh,SOOBIN,"v-pop, vietnamese hip hop",1405932,63
6cKLfUWSXaWAP9vJuKTHCY,Phạm Thu Hà,v-pop,2131,11
6cMx11GrGIhdWh2OHvV1w0,Kiều Sax,v-pop,5,4
6cV92JqHZPWNfa7T4oAvR9,Ari,v-pop,5422,54
6cX84L47Ff3FtJ4ND4D9GP,Ngoc Thuan,vinahouse,32,10
6cz81gA7fLpRK4qKeLsGIn,Hà An Huy,"v-pop, vietnam indie",12426,44
6d0dLenjy5CnR5ZMn2agiV,GREY D,"v-pop, vietnam indie, vietnamese hip hop",491220,57
6d2R4rHNuK06zYtCy13s13,Horus,"vietnamese hip hop, vietnam indie, v-pop",74,4
6dAMyqUYjCSNb585srU0Mp,Duzme Music,"vinahouse, v-pop",8879,39
6dDl7e7OK7lON70ILHGyFq,Gnob,"vietnamese hip hop, v-pop",4443,28
6DKJX322RvZsWhz0Xn2myz,Mai Thiên Vân,"vietnamese bolero, bolero, catholic music",22044,32
6DwON6RaWXK1fVcUE6q2wz,Khanh Tien,v-pop,84,3
6E4VlCCpuxs6DPgWSI8fSf,JmChief,"vietnamese hip hop, melodic rap",329,2
6eUUjjYb09fbBMwsyRFaSt,Nhật Nguyễn,vietnamese hip hop,510,28
6EybZ5zwPNEtEngfrEMevN,JSOL,"v-pop",323728,52
6F1ke9aZ782shXLjuGldaO,KhangTruongg,,62,3
6FCF4ljKz7tzcsOyUExpS7,Bạn Có Tài Mà,"vietnamese hip hop, v-pop",45448,30
6fCJf6pkYTHfW1XPc1d4vO,PhucXp,"vietnamese lo-fi, v-pop, vinahouse, vietnam indie",64700,40
6fIF1TzV4K21TUWPXoQDAj,UMIE,"v-pop, vietnamese hip hop",143931,46
6Fn83vXapSI8CyJfozQoQ0,Vương Thiên Tuấn,"vinahouse, v-pop",1836,29
6frv7MElqCBhpktzJvGoxs,younghao,"vietnamese hip hop, v-pop, vietnam indie, melodic rap",2461,22
6fvwPdTHctaY65nhFeodrs,Phương Thanh,"v-pop, vietnamese bolero",17715,32
6Fw60yxZyht7PTCkkqzRG2,Khoa,v-pop,94,1
6G1NZbNUXtjdhTKWRTpoBd,Son2M,vinahouse,165,17
6g3bL4X0AL1gbrV7McgDsx,Ngọc Kara,"vinahouse, v-pop",710,22
6gXUsziOuoRCgmtm62Nrny,Linh Ka,v-pop,11381,26
6H2gXTxEeGqSwsgWCIZs4j,Vy Vy,"v-pop, vietnam indie, vinahouse",4178,31
6HaRFcGE0OIbGpWbfyPVD0,ACV,"vinahouse, v-pop, vietnamese lo-fi",18092,52
6HfU0edqFmEwV87kq0D9TJ,OUR SONG VIETNAM,v-pop,4062,28
6hkqtv6Qx5AfoTGjBolcxQ,Lương Quý Tuấn,"vinahouse, v-pop",4160,39
6HlhQXrlr6nxMDr7R6vFvS,Icy Nirvana,"vietnamese hip hop, v-pop",172,6
6HMoVIffEaaxaq7kt1h8eJ,Hoa Tau,"vietnamese bolero, traditional music",3092,26
